"","UF","name","popm","gdpc","microregion","microregion_name","region","region_name","urban","codmun6","month","nconcep","nconcep_educ_low","nconcep_educ_high","nconcep_age_young","nconcep_age_old","nfetal","nfetal_educ_low","nfetal_educ_high","nfetal_age_young","nfetal_age_old","totalconcep","totalconcep_educ_low","totalconcep_educ_high","totalconcep_age_young","totalconcep_age_old","deaths","lgdp","lpop","isolated","n"
"128","AC","Bujari",10420,15606.47,12004,"Rio Branco",1,"Norte",0,"120013",5,15,6,9,8,7,0,0,0,0,0,15,6,9,8,7,5,9.65544085084502,9.25148231530736,0.476780825751431,31
"129","AC","Capixaba",12008,14874.52,12004,"Rio Branco",1,"Norte",0,"120017",2,14,6,8,9,5,0,0,0,0,0,14,6,8,9,5,2,9.60740496098562,9.3933283733133,0.298253228011711,29
"130","AC","Capixaba",12008,14874.52,12004,"Rio Branco",1,"Norte",0,"120017",3,19,8,11,8,11,0,0,0,0,0,19,8,11,8,11,6,9.60740496098562,9.3933283733133,0.408659309473277,31
"131","AC","Capixaba",12008,14874.52,12004,"Rio Branco",1,"Norte",0,"120017",4,17,10,7,14,3,0,0,0,0,0,17,10,7,14,3,5,9.60740496098562,9.3933283733133,0.424493702056289,30
"132","AC","Capixaba",12008,14874.52,12004,"Rio Branco",1,"Norte",0,"120017",5,17,9,8,9,8,0,0,0,0,0,17,9,8,9,8,6,9.60740496098562,9.3933283733133,0.455732231596428,31
"133","AC","Cruzeiro do Sul",89072,16261.39,12001,"Cruzeiro do Sul",1,"Norte",1,"120020",2,130,42,88,66,64,3,3,0,1,2,133,45,88,67,66,36,9.69654886530295,11.3972003104233,0.322340334628148,29
"134","AC","Cruzeiro do Sul",89072,16261.39,12001,"Cruzeiro do Sul",1,"Norte",1,"120020",3,124,46,78,58,66,0,0,0,0,0,124,46,78,58,66,27,9.69654886530295,11.3972003104233,0.401346856482689,31
"135","AC","Cruzeiro do Sul",89072,16261.39,12001,"Cruzeiro do Sul",1,"Norte",1,"120020",4,59,17,42,27,32,2,1,1,2,0,61,18,43,29,32,36,9.69654886530295,11.3972003104233,0.478311730018264,30
"136","AC","Cruzeiro do Sul",89072,16261.39,12001,"Cruzeiro do Sul",1,"Norte",1,"120020",5,85,33,52,47,38,0,0,0,0,0,85,33,52,47,38,39,9.69654886530295,11.3972003104233,0.519555958265841,31
"137","AC","Epitaciolândia",18696,25349.75,12005,"Brasiléia",1,"Norte",0,"120025",2,28,10,18,15,13,0,0,0,0,0,28,10,18,15,13,3,10.1405241470378,9.83606487621869,0.319568045030431,29
"138","AC","Epitaciolândia",18696,25349.75,12005,"Brasiléia",1,"Norte",0,"120025",3,17,7,10,8,9,1,0,1,1,0,18,7,11,9,9,10,10.1405241470378,9.83606487621869,0.446105976786695,31
"139","AC","Epitaciolândia",18696,25349.75,12005,"Brasiléia",1,"Norte",0,"120025",4,17,7,10,7,10,0,0,0,0,0,17,7,10,7,10,8,10.1405241470378,9.83606487621869,0.458774852790977,30
"140","AC","Epitaciolândia",18696,25349.75,12005,"Brasiléia",1,"Norte",0,"120025",5,17,11,6,8,9,0,0,0,0,0,17,11,6,8,9,10,10.1405241470378,9.83606487621869,0.46329916059353,31
"141","AC","Feijó",34884,10500.72,12002,"Tarauacá",1,"Norte",0,"120030",2,44,21,23,22,22,1,1,0,1,0,45,22,23,23,22,9,9.25919910522327,10.4597835503469,0.335539737431991,29
"142","AC","Feijó",34884,10500.72,12002,"Tarauacá",1,"Norte",0,"120030",3,51,25,26,31,20,1,0,1,1,0,52,25,27,32,20,17,9.25919910522327,10.4597835503469,0.404405425329154,31
"143","AC","Feijó",34884,10500.72,12002,"Tarauacá",1,"Norte",0,"120030",4,54,24,30,30,24,0,0,0,0,0,54,24,30,30,24,5,9.25919910522327,10.4597835503469,0.432637855120585,30
"144","AC","Feijó",34884,10500.72,12002,"Tarauacá",1,"Norte",0,"120030",5,64,40,24,33,31,0,0,0,0,0,64,40,24,33,31,15,9.25919910522327,10.4597835503469,0.442662579132782,31
"145","AC","Plácido de Castro",19955,12926.47,12004,"Rio Branco",1,"Norte",0,"120038",2,22,15,7,12,10,0,0,0,0,0,22,15,7,12,10,10,9.46703242598495,9.90123501748283,0.316552868673336,29
"146","AC","Plácido de Castro",19955,12926.47,12004,"Rio Branco",1,"Norte",0,"120038",3,24,10,14,14,10,0,0,0,0,0,24,10,14,14,10,6,9.46703242598495,9.90123501748283,0.391762127132903,31
"147","AC","Plácido de Castro",19955,12926.47,12004,"Rio Branco",1,"Norte",0,"120038",4,19,10,9,9,10,0,0,0,0,0,19,10,9,9,10,8,9.46703242598495,9.90123501748283,0.450309865338551,30
"148","AC","Plácido de Castro",19955,12926.47,12004,"Rio Branco",1,"Norte",0,"120038",5,22,12,10,9,13,0,0,0,0,0,22,12,10,9,13,6,9.46703242598495,9.90123501748283,0.473276996077043,31
"149","AC","Rio Branco",413418,22287.7,12004,"Rio Branco",1,"Norte",1,"120040",2,394,118,276,168,226,4,1,3,2,2,398,119,279,170,228,175,10.0117902357711,12.9322144666462,0.333779128808831,29
"150","AC","Rio Branco",413418,22287.7,12004,"Rio Branco",1,"Norte",1,"120040",3,458,112,346,177,281,6,2,4,3,3,464,114,350,180,284,189,10.0117902357711,12.9322144666462,0.437916550192601,31
"151","AC","Rio Branco",413418,22287.7,12004,"Rio Branco",1,"Norte",1,"120040",4,407,124,283,171,236,6,2,4,1,5,413,126,287,172,241,178,10.0117902357711,12.9322144666462,0.492587414095601,30
"152","AC","Rio Branco",413418,22287.7,12004,"Rio Branco",1,"Norte",1,"120040",5,394,107,287,172,222,3,1,2,1,2,397,108,289,173,224,352,10.0117902357711,12.9322144666462,0.494399780774378,31
"153","AC","Senador Guiomard",23236,16360.61,12004,"Rio Branco",1,"Norte",0,"120045",2,36,16,20,21,15,0,0,0,0,0,36,16,20,21,15,4,9.7026318955252,10.0534580791124,0.34466456392792,29
"154","AC","Senador Guiomard",23236,16360.61,12004,"Rio Branco",1,"Norte",0,"120045",3,32,11,21,18,14,0,0,0,0,0,32,11,21,18,14,8,9.7026318955252,10.0534580791124,0.435728294877038,31
"155","AC","Senador Guiomard",23236,16360.61,12004,"Rio Branco",1,"Norte",0,"120045",4,29,12,17,18,11,2,1,1,1,1,31,13,18,19,12,9,9.7026318955252,10.0534580791124,0.479047853185034,30
"156","AC","Senador Guiomard",23236,16360.61,12004,"Rio Branco",1,"Norte",0,"120045",5,38,12,26,15,23,0,0,0,0,0,38,12,26,15,23,10,9.7026318955252,10.0534580791124,0.486610509283062,31
"157","AC","Sena Madureira",46511,11475.22,12003,"Sena Madureira",1,"Norte",0,"120050",2,32,14,18,25,7,0,0,0,0,0,32,14,18,25,7,17,9.34794520685825,10.7474441227395,0.319604307306778,29
"158","AC","Sena Madureira",46511,11475.22,12003,"Sena Madureira",1,"Norte",0,"120050",3,32,18,14,15,17,0,0,0,0,0,32,18,14,15,17,16,9.34794520685825,10.7474441227395,0.404438493304436,31
"159","AC","Sena Madureira",46511,11475.22,12003,"Sena Madureira",1,"Norte",0,"120050",4,51,21,30,33,18,0,0,0,0,0,51,21,30,33,18,25,9.34794520685825,10.7474441227395,0.442155085981083,30
"160","AC","Sena Madureira",46511,11475.22,12003,"Sena Madureira",1,"Norte",0,"120050",5,23,12,11,9,14,0,0,0,0,0,23,12,11,9,14,19,9.34794520685825,10.7474441227395,0.448366305918097,31
"161","AC","Tarauacá",43151,11645.35,12002,"Tarauacá",1,"Norte",0,"120060",2,87,52,35,53,34,2,1,1,1,1,89,53,36,54,35,13,9.36266223768472,10.6724608712141,0.28493216399017,29
"162","AC","Tarauacá",43151,11645.35,12002,"Tarauacá",1,"Norte",0,"120060",3,70,45,25,46,24,3,1,2,0,3,73,46,27,46,27,29,9.36266223768472,10.6724608712141,0.365612132358222,31
"163","AC","Tarauacá",43151,11645.35,12002,"Tarauacá",1,"Norte",0,"120060",4,72,43,29,47,25,0,0,0,0,0,72,43,29,47,25,13,9.36266223768472,10.6724608712141,0.425617532668442,30
"164","AC","Tarauacá",43151,11645.35,12002,"Tarauacá",1,"Norte",0,"120060",5,79,46,33,53,26,3,3,0,2,1,82,49,33,55,27,7,9.36266223768472,10.6724608712141,0.456543238150129,31
"165","AC","Xapuri",19596,12553.21,12005,"Brasiléia",1,"Norte",0,"120070",2,19,10,9,12,7,0,0,0,0,0,19,10,9,12,7,5,9.43773168874703,9.88308074275847,0.277344778476483,29
"166","AC","Xapuri",19596,12553.21,12005,"Brasiléia",1,"Norte",0,"120070",3,24,10,14,11,13,0,0,0,0,0,24,10,14,11,13,7,9.43773168874703,9.88308074275847,0.407957256208128,31
"167","AC","Xapuri",19596,12553.21,12005,"Brasiléia",1,"Norte",0,"120070",4,25,11,14,15,10,0,0,0,0,0,25,11,14,15,10,3,9.43773168874703,9.88308074275847,0.468961209204499,30
"168","AC","Xapuri",19596,12553.21,12005,"Brasiléia",1,"Norte",0,"120070",5,30,11,19,14,16,0,0,0,0,0,30,11,19,14,16,10,9.43773168874703,9.88308074275847,0.469400025933348,31
"169","AC","Porto Acre",18824,12855.64,12004,"Rio Branco",1,"Norte",0,"120080",2,37,17,20,18,19,1,0,1,0,1,38,17,21,18,20,12,9.46153790453616,9.8428879304072,0.350547671515036,29
"170","AC","Porto Acre",18824,12855.64,12004,"Rio Branco",1,"Norte",0,"120080",3,29,12,17,13,16,0,0,0,0,0,29,12,17,13,16,10,9.46153790453616,9.8428879304072,0.435101089812198,31
"171","AC","Porto Acre",18824,12855.64,12004,"Rio Branco",1,"Norte",0,"120080",4,27,11,16,21,6,0,0,0,0,0,27,11,16,21,6,8,9.46153790453616,9.8428879304072,0.488111978503506,30
"172","AC","Porto Acre",18824,12855.64,12004,"Rio Branco",1,"Norte",0,"120080",5,29,12,17,21,8,1,0,1,1,0,30,12,18,22,8,15,9.46153790453616,9.8428879304072,0.483829148436519,31
"173","AM","Anori",21477,10626.79,13006,"Coari",1,"Norte",0,"130010",2,22,10,12,15,7,0,0,0,0,0,22,10,12,15,7,4,9.27113345019128,9.97473787406429,0.306183960348118,29
"174","AM","Anori",21477,10626.79,13006,"Coari",1,"Norte",0,"130010",3,14,5,9,12,2,0,0,0,0,0,14,5,9,12,2,4,9.27113345019128,9.97473787406429,0.399510757709311,31
"175","AM","Anori",21477,10626.79,13006,"Coari",1,"Norte",0,"130010",4,9,3,6,5,4,0,0,0,0,0,9,3,6,5,4,2,9.27113345019128,9.97473787406429,0.466901439869663,30
"176","AM","Anori",21477,10626.79,13006,"Coari",1,"Norte",0,"130010",5,19,7,12,12,7,0,0,0,0,0,19,7,12,12,7,12,9.27113345019128,9.97473787406429,0.413211019296618,31
"177","AM","Autazes",40290,9196.44,13007,"Manaus",1,"Norte",0,"130030",2,76,27,49,44,32,0,0,0,0,0,76,27,49,44,32,11,9.1265717316284,10.6038585781854,0.310748432218744,29
"178","AM","Autazes",40290,9196.44,13007,"Manaus",1,"Norte",0,"130030",3,84,33,51,54,30,0,0,0,0,0,84,33,51,54,30,18,9.1265717316284,10.6038585781854,0.396485337421486,31
"179","AM","Autazes",40290,9196.44,13007,"Manaus",1,"Norte",0,"130030",4,62,25,37,39,23,2,0,2,1,1,64,25,39,40,24,23,9.1265717316284,10.6038585781854,0.463745631660714,30
"180","AM","Autazes",40290,9196.44,13007,"Manaus",1,"Norte",0,"130030",5,73,23,50,45,28,1,1,0,0,1,74,24,50,45,29,28,9.1265717316284,10.6038585781854,0.479499717477216,31
"181","AM","Barcelos",27638,6145.96,13001,"Rio Negro",1,"Norte",0,"130040",2,29,17,12,16,13,0,0,0,0,0,29,17,12,16,13,7,8.72355023437117,10.2269469163634,0.339450086479915,29
"182","AM","Barcelos",27638,6145.96,13001,"Rio Negro",1,"Norte",0,"130040",3,34,16,18,18,16,0,0,0,0,0,34,16,18,18,16,5,8.72355023437117,10.2269469163634,0.400977172617127,31
"183","AM","Barcelos",27638,6145.96,13001,"Rio Negro",1,"Norte",0,"130040",4,32,12,20,20,12,0,0,0,0,0,32,12,20,20,12,6,8.72355023437117,10.2269469163634,0.476725012580951,30
"184","AM","Barcelos",27638,6145.96,13001,"Rio Negro",1,"Norte",0,"130040",5,26,12,14,19,7,0,0,0,0,0,26,12,14,19,7,22,8.72355023437117,10.2269469163634,0.580889824265037,31
"185","AM","Beruri",20093,7868.69,13006,"Coari",1,"Norte",0,"130063",2,41,30,11,25,16,0,0,0,0,0,41,30,11,25,16,3,8.9706468726643,9.90812677468455,0.291575702486391,29
"186","AM","Beruri",20093,7868.69,13006,"Coari",1,"Norte",0,"130063",3,31,15,16,14,17,2,1,1,2,0,33,16,17,16,17,4,8.9706468726643,9.90812677468455,0.360296929884661,31
"187","AM","Beruri",20093,7868.69,13006,"Coari",1,"Norte",0,"130063",4,41,21,20,24,17,2,2,0,2,0,43,23,20,26,17,7,8.9706468726643,9.90812677468455,0.421584118833657,30
"188","AM","Beruri",20093,7868.69,13006,"Coari",1,"Norte",0,"130063",5,35,26,9,24,11,1,1,0,1,0,36,27,9,25,11,13,8.9706468726643,9.90812677468455,0.499865284233169,31
"189","AM","Boca do Acre",34635,12248.29,13011,"Boca do Acre",1,"Norte",0,"130070",2,51,33,18,38,13,1,1,0,0,1,52,34,18,38,14,14,9.41314161439229,10.4526200104567,0.353322581875452,29
"190","AM","Boca do Acre",34635,12248.29,13011,"Boca do Acre",1,"Norte",0,"130070",3,51,27,24,26,25,2,1,1,1,1,53,28,25,27,26,22,9.41314161439229,10.4526200104567,0.429913642072024,31
"191","AM","Boca do Acre",34635,12248.29,13011,"Boca do Acre",1,"Norte",0,"130070",4,46,20,26,33,13,1,1,0,1,0,47,21,26,34,13,13,9.41314161439229,10.4526200104567,0.488139702907873,30
"192","AM","Boca do Acre",34635,12248.29,13011,"Boca do Acre",1,"Norte",0,"130070",5,64,31,33,34,30,1,1,0,1,0,65,32,33,35,30,21,9.41314161439229,10.4526200104567,0.506974905257307,31
"193","AM","Borba",41748,7487.09,13013,"Madeira",1,"Norte",0,"130080",2,56,28,28,41,15,0,0,0,0,0,56,28,28,41,15,10,8.92093548299455,10.6394068249399,0.322123736338795,29
"194","AM","Borba",41748,7487.09,13013,"Madeira",1,"Norte",0,"130080",3,57,34,23,34,23,1,1,0,0,1,58,35,23,34,24,8,8.92093548299455,10.6394068249399,0.417835300759318,31
"195","AM","Borba",41748,7487.09,13013,"Madeira",1,"Norte",0,"130080",4,58,25,33,37,21,0,0,0,0,0,58,25,33,37,21,7,8.92093548299455,10.6394068249399,0.50701654009241,30
"196","AM","Borba",41748,7487.09,13013,"Madeira",1,"Norte",0,"130080",5,61,33,28,36,25,1,0,1,1,0,62,33,29,37,25,31,8.92093548299455,10.6394068249399,0.533318692956931,31
"197","AM","Careiro",38348,8414.97,13007,"Manaus",1,"Norte",0,"130110",2,55,25,30,22,33,0,0,0,0,0,55,25,30,22,33,10,9.03776754155616,10.5544576541969,0.333741314999185,29
"198","AM","Careiro",38348,8414.97,13007,"Manaus",1,"Norte",0,"130110",3,30,12,18,11,19,1,1,0,0,1,31,13,18,11,20,14,9.03776754155616,10.5544576541969,0.39723274759393,31
"199","AM","Careiro",38348,8414.97,13007,"Manaus",1,"Norte",0,"130110",4,41,13,28,25,16,0,0,0,0,0,41,13,28,25,16,21,9.03776754155616,10.5544576541969,0.462357053948193,30
"200","AM","Careiro",38348,8414.97,13007,"Manaus",1,"Norte",0,"130110",5,37,15,22,26,11,0,0,0,0,0,37,15,22,26,11,19,9.03776754155616,10.5544576541969,0.494038168065194,31
"201","AM","Careiro da Várzea",30846,11396.04,13007,"Manaus",1,"Norte",0,"130115",2,15,6,9,4,11,0,0,0,0,0,15,6,9,4,11,10,9.34102120561515,10.3367623612836,0.32497978497407,29
"202","AM","Careiro da Várzea",30846,11396.04,13007,"Manaus",1,"Norte",0,"130115",3,14,3,11,5,9,0,0,0,0,0,14,3,11,5,9,4,9.34102120561515,10.3367623612836,0.422137009722875,31
"203","AM","Careiro da Várzea",30846,11396.04,13007,"Manaus",1,"Norte",0,"130115",4,14,5,9,7,7,1,1,0,1,0,15,6,9,8,7,11,9.34102120561515,10.3367623612836,0.526662998022826,30
"204","AM","Careiro da Várzea",30846,11396.04,13007,"Manaus",1,"Norte",0,"130115",5,23,8,15,12,11,0,0,0,0,0,23,8,15,12,11,3,9.34102120561515,10.3367623612836,0.566417096949328,31
"205","AM","Coari",85910,23921.53,13006,"Coari",1,"Norte",1,"130120",2,113,48,65,61,52,0,0,0,0,0,113,48,65,61,52,28,10.0825341692297,11.3610555156321,0.348330254649053,29
"206","AM","Coari",85910,23921.53,13006,"Coari",1,"Norte",1,"130120",3,144,66,78,78,66,2,1,1,1,1,146,67,79,79,67,24,10.0825341692297,11.3610555156321,0.409160896072735,31
"207","AM","Coari",85910,23921.53,13006,"Coari",1,"Norte",1,"130120",4,110,58,52,68,42,1,0,1,1,0,111,58,53,69,42,41,10.0825341692297,11.3610555156321,0.482579909661506,30
"208","AM","Coari",85910,23921.53,13006,"Coari",1,"Norte",1,"130120",5,140,62,78,89,51,1,0,1,0,1,141,62,79,89,52,103,10.0825341692297,11.3610555156321,0.505492591034575,31
"209","AM","Humaitá",56144,11521.07,13013,"Madeira",1,"Norte",1,"130170",2,63,27,36,31,32,1,0,1,1,0,64,27,37,32,32,18,9.35193281188107,10.935675097823,0.303116354938608,29
"210","AM","Humaitá",56144,11521.07,13013,"Madeira",1,"Norte",1,"130170",3,77,25,52,42,35,1,0,1,0,1,78,25,53,42,36,22,9.35193281188107,10.935675097823,0.361985234272097,31
"211","AM","Humaitá",56144,11521.07,13013,"Madeira",1,"Norte",1,"130170",4,71,33,38,44,27,2,1,1,1,1,73,34,39,45,28,11,9.35193281188107,10.935675097823,0.42890399062401,30
"212","AM","Humaitá",56144,11521.07,13013,"Madeira",1,"Norte",1,"130170",5,96,40,56,52,44,3,2,1,2,1,99,42,57,54,45,17,9.35193281188107,10.935675097823,0.420314949303331,31
"213","AM","Iranduba",49011,14276.35,13007,"Manaus",1,"Norte",0,"130185",2,75,30,45,44,31,1,0,1,0,1,76,30,46,44,32,19,9.56635960098086,10.7998000416946,0.3200874116886,29
"214","AM","Iranduba",49011,14276.35,13007,"Manaus",1,"Norte",0,"130185",3,65,23,42,36,29,1,1,0,1,0,66,24,42,37,29,10,9.56635960098086,10.7998000416946,0.405179454342616,31
"215","AM","Iranduba",49011,14276.35,13007,"Manaus",1,"Norte",0,"130185",4,56,22,34,29,27,0,0,0,0,0,56,22,34,29,27,43,9.56635960098086,10.7998000416946,0.500169697998253,30
"216","AM","Iranduba",49011,14276.35,13007,"Manaus",1,"Norte",0,"130185",5,84,26,58,44,40,4,1,3,3,1,88,27,61,47,41,63,9.56635960098086,10.7998000416946,0.462817464470757,31
"217","AM","Itacoatiara",102701,18818.5,13009,"Itacoatiara",1,"Norte",1,"130190",2,151,44,107,79,72,1,0,1,0,1,152,44,108,79,73,40,9.84259570751875,11.5395771329676,0.277566065648203,29
"218","AM","Itacoatiara",102701,18818.5,13009,"Itacoatiara",1,"Norte",1,"130190",3,168,50,118,81,87,3,3,0,1,2,171,53,118,82,89,38,9.84259570751875,11.5395771329676,0.380619883802556,31
"219","AM","Itacoatiara",102701,18818.5,13009,"Itacoatiara",1,"Norte",1,"130190",4,131,35,96,69,62,1,1,0,0,1,132,36,96,69,63,61,9.84259570751875,11.5395771329676,0.471589527526818,30
"220","AM","Itacoatiara",102701,18818.5,13009,"Itacoatiara",1,"Norte",1,"130190",5,157,48,109,92,65,2,2,0,2,0,159,50,109,94,65,103,9.84259570751875,11.5395771329676,0.463527205941186,31
"221","AM","Itapiranga",9230,12126.8,13009,"Itacoatiara",1,"Norte",0,"130200",2,11,2,9,6,5,0,0,0,0,0,11,2,9,6,5,4,9.40317315839578,9.1302143274969,0.318357901409705,29
"222","AM","Itapiranga",9230,12126.8,13009,"Itacoatiara",1,"Norte",0,"130200",3,19,5,14,11,8,0,0,0,0,0,19,5,14,11,8,1,9.40317315839578,9.1302143274969,0.400327800062747,31
"223","AM","Itapiranga",9230,12126.8,13009,"Itacoatiara",1,"Norte",0,"130200",4,9,2,7,6,3,0,0,0,0,0,9,2,7,6,3,5,9.40317315839578,9.1302143274969,0.444418427565203,30
"224","AM","Itapiranga",9230,12126.8,13009,"Itacoatiara",1,"Norte",0,"130200",5,12,5,7,7,5,1,0,1,1,0,13,5,8,8,5,8,9.40317315839578,9.1302143274969,0.431568724294568,31
"225","AM","Lábrea",46882,10941.94,13012,"Purus",1,"Norte",0,"130240",2,64,30,34,42,22,0,0,0,0,0,64,30,34,42,22,12,9.3003583911505,10.7553890854569,0.325075064671648,29
"226","AM","Lábrea",46882,10941.94,13012,"Purus",1,"Norte",0,"130240",3,49,21,28,30,19,0,0,0,0,0,49,21,28,30,19,19,9.3003583911505,10.7553890854569,0.410791056299774,31
"227","AM","Lábrea",46882,10941.94,13012,"Purus",1,"Norte",0,"130240",4,55,25,30,33,22,0,0,0,0,0,55,25,30,33,22,12,9.3003583911505,10.7553890854569,0.476636535590686,30
"228","AM","Lábrea",46882,10941.94,13012,"Purus",1,"Norte",0,"130240",5,63,26,37,42,21,1,1,0,1,0,64,27,37,43,21,20,9.3003583911505,10.7553890854569,0.467732469288181,31
"229","AM","Manacapuru",98502,14839.87,13007,"Manaus",1,"Norte",1,"130250",2,174,59,115,96,78,3,1,2,2,1,177,60,117,98,79,42,9.60507275657518,11.4978321315226,0.315890701778199,29
"230","AM","Manacapuru",98502,14839.87,13007,"Manaus",1,"Norte",1,"130250",3,169,55,114,90,79,1,1,0,1,0,170,56,114,91,79,30,9.60507275657518,11.4978321315226,0.397606706766636,31
"231","AM","Manacapuru",98502,14839.87,13007,"Manaus",1,"Norte",1,"130250",4,165,66,99,72,93,0,0,0,0,0,165,66,99,72,93,79,9.60507275657518,11.4978321315226,0.494318728015803,30
"232","AM","Manacapuru",98502,14839.87,13007,"Manaus",1,"Norte",1,"130250",5,192,65,127,95,97,1,1,0,1,0,193,66,127,96,97,108,9.60507275657518,11.4978321315226,0.457188040417288,31
"233","AM","Manaquiri",33049,8834.03,13007,"Manaus",1,"Norte",0,"130255",2,13,6,7,9,4,0,0,0,0,0,13,6,7,9,4,5,9.08636658812082,10.405746587636,0.286864715503603,29
"234","AM","Manaquiri",33049,8834.03,13007,"Manaus",1,"Norte",0,"130255",3,17,5,12,11,6,1,1,0,0,1,18,6,12,11,7,6,9.08636658812082,10.405746587636,0.372290741234454,31
"235","AM","Manaquiri",33049,8834.03,13007,"Manaus",1,"Norte",0,"130255",4,13,4,9,6,7,0,0,0,0,0,13,4,9,6,7,8,9.08636658812082,10.405746587636,0.482413464264983,30
"236","AM","Manaquiri",33049,8834.03,13007,"Manaus",1,"Norte",0,"130255",5,21,4,17,10,11,0,0,0,0,0,21,4,17,10,11,11,9.08636658812082,10.405746587636,0.44703825098012,31
"237","AM","Manaus",2219580,36445.75,13007,"Manaus",1,"Norte",1,"130260",2,2940,700,2240,1319,1621,26,10,16,12,14,2966,710,2256,1331,1635,920,10.5035801325592,14.6128285467607,0.330203834221807,29
"238","AM","Manaus",2219580,36445.75,13007,"Manaus",1,"Norte",1,"130260",3,2965,660,2305,1309,1656,33,14,19,7,26,2998,674,2324,1316,1682,990,10.5035801325592,14.6128285467607,0.428987368721834,31
"239","AM","Manaus",2219580,36445.75,13007,"Manaus",1,"Norte",1,"130260",4,2718,617,2101,1204,1514,34,12,22,9,25,2752,629,2123,1213,1539,2947,10.5035801325592,14.6128285467607,0.531817799721067,30
"240","AM","Manaus",2219580,36445.75,13007,"Manaus",1,"Norte",1,"130260",5,3039,679,2360,1333,1706,38,11,27,10,28,3077,690,2387,1343,1734,2214,10.5035801325592,14.6128285467607,0.480108244805488,31
"241","AM","Manicoré",56583,9633.66,13013,"Madeira",1,"Norte",0,"130270",2,80,36,44,40,40,0,0,0,0,0,80,36,44,40,40,13,9.17301849489208,10.9434638657193,0.313908053993124,29
"242","AM","Manicoré",56583,9633.66,13013,"Madeira",1,"Norte",0,"130270",3,99,48,51,57,42,2,2,0,2,0,101,50,51,59,42,10,9.17301849489208,10.9434638657193,0.405874033168848,31
"243","AM","Manicoré",56583,9633.66,13013,"Madeira",1,"Norte",0,"130270",4,77,35,42,50,27,0,0,0,0,0,77,35,42,50,27,16,9.17301849489208,10.9434638657193,0.423906293189086,30
"244","AM","Manicoré",56583,9633.66,13013,"Madeira",1,"Norte",0,"130270",5,76,33,43,50,26,4,4,0,3,1,80,37,43,53,27,11,9.17301849489208,10.9434638657193,0.451851369129619,31
"245","AM","Maués",65040,7988.19,13010,"Parintins",1,"Norte",0,"130290",2,104,49,55,57,47,0,0,0,0,0,104,49,55,57,47,24,8.98571947993135,11.0827577442217,0.248918003820801,29
"246","AM","Maués",65040,7988.19,13010,"Parintins",1,"Norte",0,"130290",3,99,46,53,53,46,5,2,3,2,3,104,48,56,55,49,15,8.98571947993135,11.0827577442217,0.326638573147343,31
"247","AM","Maués",65040,7988.19,13010,"Parintins",1,"Norte",0,"130290",4,91,53,38,53,38,2,1,1,0,2,93,54,39,53,40,35,8.98571947993135,11.0827577442217,0.421673441873328,30
"248","AM","Maués",65040,7988.19,13010,"Parintins",1,"Norte",0,"130290",5,103,41,62,55,48,2,1,1,1,1,105,42,63,56,49,43,8.98571947993135,11.0827577442217,0.410758245087167,31
"249","AM","Nhamundá",21443,7250.55,13010,"Parintins",1,"Norte",0,"130300",2,21,7,14,10,11,1,0,1,1,0,22,7,15,11,11,10,8.8888326070403,9.97315353076923,0.33126539527856,29
"250","AM","Nhamundá",21443,7250.55,13010,"Parintins",1,"Norte",0,"130300",3,24,10,14,13,11,0,0,0,0,0,24,10,14,13,11,7,8.8888326070403,9.97315353076923,0.416717294766183,31
